report_period_start,report_period_end,interval_start,interval_end,container_name,pod,owner_name,owner_kind,workload,workload_type,namespace,image_name,node,resource_id,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,accelerator_model_name,accelerator_profile_name,accelerator_core_usage_percentage_min,accelerator_core_usage_percentage_max,accelerator_core_usage_percentage_avg,accelerator_memory_copy_percentage_min,accelerator_memory_copy_percentage_max,accelerator_memory_copy_percentage_avg,accelerator_frame_buffer_usage_min,accelerator_frame_buffer_usage_max,accelerator_frame_buffer_usage_avg
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T00:30:00,2025-06-16T00:45:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.785,0.628,0.824,0.785,0.026,0.039,0.026,300000000,300000000,1000000000,1000000000,751143040,600914432,788700192,751143040,475689274,332982491,570827128,475689274,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6746.98,12530.1,9638.54
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T00:45:00,2025-06-16T01:00:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.791,0.633,0.831,0.791,0.014,0.021,0.014,300000000,300000000,1000000000,1000000000,601290235,481032188,631354746,601290235,273173455,191221418,327808146,273173455,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7349.44,13648.96,10499.2
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T01:00:00,2025-06-16T01:15:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.486,0.389,0.51,0.486,0.017,0.026,0.017,300000000,300000000,1000000000,1000000000,645467226,516373780,677740587,645467226,286189612,200332728,343427534,286189612,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5714.35,10612.36,8163.35
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T01:15:00,2025-06-16T01:30:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.711,0.569,0.747,0.711,0.026,0.039,0.026,300000000,300000000,1000000000,1000000000,834924672,667939737,876670905,834924672,368683912,258078738,442420694,368683912,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7460.59,13855.37,10657.98
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T01:30:00,2025-06-16T01:45:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.672,0.538,0.706,0.672,0.022,0.033,0.022,300000000,300000000,1000000000,1000000000,861003030,688802424,904053181,861003030,501810998,351267698,602173197,501810998,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7383.47,13712.15,10547.81
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T01:45:00,2025-06-16T02:00:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.544,0.435,0.571,0.544,0.015,0.022,0.015,300000000,300000000,1000000000,1000000000,849875994,679900795,892369793,849875994,464897959,325428571,557877550,464897959,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7281.68,13523.12,10402.4
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T02:00:00,2025-06-16T02:15:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.612,0.49,0.643,0.612,0.025,0.038,0.025,300000000,300000000,1000000000,1000000000,849951918,679961534,892449513,849951918,509400986,356580690,611281183,509400986,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5971.61,11090.13,8530.87
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T02:15:00,2025-06-16T02:30:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.485,0.388,0.509,0.485,0.021,0.032,0.021,300000000,300000000,1000000000,1000000000,601674546,481339636,631758273,601674546,275801111,193060777,330961333,275801111,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7841.39,14562.59,11201.99
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T02:30:00,2025-06-16T02:45:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.795,0.636,0.835,0.795,0.025,0.038,0.025,300000000,300000000,1000000000,1000000000,752611128,602088902,790241684,752611128,394880380,276416266,473856456,394880380,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7986.07,14831.27,11408.67
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T02:45:00,2025-06-16T03:00:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.764,0.611,0.802,0.764,0.015,0.022,0.015,300000000,300000000,1000000000,1000000000,742393652,593914921,779513334,742393652,425335082,297734557,510402098,425335082,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6333.24,11761.74,9047.49
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T03:00:00,2025-06-16T03:15:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.633,0.506,0.665,0.633,0.013,0.019,0.013,300000000,300000000,1000000000,1000000000,828142267,662513813,869549380,828142267,477165727,334016008,572598872,477165727,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8360.86,15527.3,11944.08
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T03:15:00,2025-06-16T03:30:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.49,0.392,0.514,0.49,0.026,0.039,0.026,300000000,300000000,1000000000,1000000000,810518936,648415148,851044882,810518936,550140592,385098414,660168710,550140592,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7932.53,14731.83,11332.18
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T03:30:00,2025-06-16T03:45:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.593,0.474,0.623,0.593,0.025,0.038,0.025,300000000,300000000,1000000000,1000000000,659598755,527679004,692578692,659598755,447556231,313289361,537067477,447556231,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7703.44,14306.38,11004.91
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T03:45:00,2025-06-16T04:00:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.469,0.375,0.492,0.469,0.03,0.045,0.03,300000000,300000000,1000000000,1000000000,790112710,632090168,829618345,790112710,534121175,373884822,640945410,534121175,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7293.67,13545.39,10419.53
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T04:00:00,2025-06-16T04:15:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.483,0.386,0.507,0.483,0.027,0.041,0.027,300000000,300000000,1000000000,1000000000,875833585,700666868,919625264,875833585,492080254,344456177,590496304,492080254,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5786.63,10746.61,8266.62
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T04:15:00,2025-06-16T04:30:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.599,0.479,0.629,0.599,0.026,0.039,0.026,300000000,300000000,1000000000,1000000000,813028376,650422700,853679794,813028376,451559223,316091456,541871067,451559223,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7745.54,14384.58,11065.06
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T04:30:00,2025-06-16T04:45:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.75,0.6,0.788,0.75,0.024,0.036,0.024,300000000,300000000,1000000000,1000000000,944181632,755345305,991390713,944181632,380127594,266089315,456153112,380127594,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8277.97,15373.37,11825.67
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T04:45:00,2025-06-16T05:00:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.529,0.423,0.555,0.529,0.015,0.022,0.015,300000000,300000000,1000000000,1000000000,933543193,746834554,980220352,933543193,540033286,378023300,648039943,540033286,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6562.59,12187.67,9375.13
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T05:00:00,2025-06-16T05:15:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.667,0.534,0.7,0.667,0.022,0.033,0.022,300000000,300000000,1000000000,1000000000,766756357,613405085,805094174,766756357,356568910,249598236,427882692,356568910,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5712.01,10608.03,8160.02
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T05:15:00,2025-06-16T05:30:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.679,0.543,0.713,0.679,0.013,0.019,0.013,300000000,300000000,1000000000,1000000000,941861793,753489434,988954882,941861793,462879061,324015342,555454873,462879061,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6827.23,12679.13,9753.18
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T05:30:00,2025-06-16T05:45:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.526,0.421,0.552,0.526,0.017,0.026,0.017,300000000,300000000,1000000000,1000000000,938147035,750517628,985054386,938147035,419621896,293735327,503546275,419621896,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8155.36,15145.66,11650.51
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T05:45:00,2025-06-16T06:00:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.709,0.567,0.744,0.709,0.023,0.035,0.023,300000000,300000000,1000000000,1000000000,721364532,577091625,757432758,721364532,409431175,286601822,491317410,409431175,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6257.89,11621.79,8939.84
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T06:00:00,2025-06-16T06:15:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.758,0.606,0.796,0.758,0.019,0.028,0.019,300000000,300000000,1000000000,1000000000,922666830,738133464,968800171,922666830,461689776,323182843,554027731,461689776,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5673.59,10536.67,8105.13
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T06:15:00,2025-06-16T06:30:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.453,0.362,0.476,0.453,0.014,0.021,0.014,300000000,300000000,1000000000,1000000000,683455638,546764510,717628419,683455638,285403693,199782585,342484431,285403693,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7114.42,13212.5,10163.46
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T06:30:00,2025-06-16T06:45:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.787,0.63,0.826,0.787,0.029,0.044,0.029,300000000,300000000,1000000000,1000000000,656972216,525577772,689820826,656972216,328333338,229833336,394000005,328333338,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6486.03,12045.49,9265.76
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T06:45:00,2025-06-16T07:00:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.848,0.678,0.89,0.848,0.015,0.022,0.015,300000000,300000000,1000000000,1000000000,914878289,731902631,960622203,914878289,372609624,260826736,447131548,372609624,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7556.25,14033.03,10794.64
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T07:00:00,2025-06-16T07:15:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.466,0.373,0.489,0.466,0.014,0.021,0.014,300000000,300000000,1000000000,1000000000,877663259,702130607,921546421,877663259,358371671,250860169,430046005,358371671,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7661.25,14228.05,10944.65
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T07:15:00,2025-06-16T07:30:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.674,0.539,0.708,0.674,0.016,0.024,0.016,300000000,300000000,1000000000,1000000000,902192725,721754180,947302361,902192725,587442337,411209635,704930804,587442337,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6702.96,12448.36,9575.66
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T07:30:00,2025-06-16T07:45:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.55,0.44,0.578,0.55,0.017,0.026,0.017,300000000,300000000,1000000000,1000000000,653539655,522831724,686216637,653539655,360593956,252415769,432712747,360593956,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7782.1,14452.48,11117.29
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T07:45:00,2025-06-16T08:00:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.798,0.638,0.838,0.798,0.027,0.041,0.027,300000000,300000000,1000000000,1000000000,789805442,631844353,829295714,789805442,367797739,257458417,441357286,367797739,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7038.75,13071.97,10055.36
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T08:00:00,2025-06-16T08:15:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.558,0.446,0.586,0.558,0.019,0.028,0.019,300000000,300000000,1000000000,1000000000,768709551,614967640,807145028,768709551,367327402,257129181,440792882,367327402,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7564.89,14049.09,10806.99
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T08:15:00,2025-06-16T08:30:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.789,0.631,0.828,0.789,0.02,0.03,0.02,300000000,300000000,1000000000,1000000000,895784947,716627957,940574194,895784947,609700176,426790123,731640211,609700176,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7155.32,13288.46,10221.89
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T08:30:00,2025-06-16T08:45:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.68,0.544,0.714,0.68,0.023,0.035,0.023,300000000,300000000,1000000000,1000000000,806433962,645147169,846755660,806433962,443133599,310193519,531760318,443133599,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6478.65,12031.79,9255.22
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T08:45:00,2025-06-16T09:00:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.713,0.57,0.749,0.713,0.028,0.042,0.028,300000000,300000000,1000000000,1000000000,938749358,750999486,985686825,938749358,596312273,417418591,715574727,596312273,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6603.55,12263.73,9433.64
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T09:00:00,2025-06-16T09:15:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.591,0.473,0.621,0.591,0.03,0.045,0.03,300000000,300000000,1000000000,1000000000,653266100,522612880,685929405,653266100,292363126,204654188,350835751,292363126,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6221.19,11553.63,8887.41
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T09:15:00,2025-06-16T09:30:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.485,0.388,0.509,0.485,0.021,0.032,0.021,300000000,300000000,1000000000,1000000000,904178310,723342648,949387225,904178310,366352341,256446638,439622809,366352341,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6632.37,12317.27,9474.82
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T09:30:00,2025-06-16T09:45:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.687,0.55,0.721,0.687,0.014,0.021,0.014,300000000,300000000,1000000000,1000000000,774471644,619577315,813195226,774471644,524435145,367104601,629322174,524435145,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8138.68,15114.7,11626.69
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T09:45:00,2025-06-16T10:00:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.643,0.514,0.675,0.643,0.012,0.018,0.012,300000000,300000000,1000000000,1000000000,942556131,754044904,989683937,942556131,568126022,397688215,681751226,568126022,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6947.51,12902.51,9925.01
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T10:00:00,2025-06-16T10:15:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.553,0.442,0.581,0.553,0.021,0.032,0.021,300000000,300000000,1000000000,1000000000,900299353,720239482,945314320,900299353,582012191,407408533,698414629,582012191,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7522.38,13970.14,10746.26
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T10:15:00,2025-06-16T10:30:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.698,0.558,0.733,0.698,0.027,0.041,0.027,300000000,300000000,1000000000,1000000000,926967704,741574163,973316089,926967704,590756016,413529211,708907219,590756016,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6702.91,12448.25,9575.58
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T10:30:00,2025-06-16T10:45:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.578,0.462,0.607,0.578,0.024,0.036,0.024,300000000,300000000,1000000000,1000000000,628566735,502853388,659995071,628566735,298041097,208628767,357649316,298041097,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5743.95,10667.34,8205.65
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T10:45:00,2025-06-16T11:00:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.645,0.516,0.677,0.645,0.02,0.03,0.02,300000000,300000000,1000000000,1000000000,864017850,691214280,907218742,864017850,497959100,348571370,597550920,497959100,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5775.88,10726.62,8251.25
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T11:00:00,2025-06-16T11:15:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.783,0.626,0.822,0.783,0.024,0.036,0.024,300000000,300000000,1000000000,1000000000,801543134,641234507,841620290,801543134,458853057,321197139,550623668,458853057,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8253.74,15328.38,11791.06
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T11:15:00,2025-06-16T11:30:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.839,0.671,0.881,0.839,0.019,0.028,0.019,300000000,300000000,1000000000,1000000000,913906165,731124932,959601473,913906165,405084480,283559136,486101376,405084480,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7610.1,14133.04,10871.57
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T11:30:00,2025-06-16T11:45:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.796,0.637,0.836,0.796,0.023,0.035,0.023,300000000,300000000,1000000000,1000000000,665035978,532028782,698287776,665035978,392136424,274495496,470563708,392136424,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7437.74,13812.94,10625.34
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T11:45:00,2025-06-16T12:00:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.637,0.51,0.669,0.637,0.015,0.022,0.015,300000000,300000000,1000000000,1000000000,895930046,716744036,940726548,895930046,624168014,436917609,749001616,624168014,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6894.08,12803.28,9848.68
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-16T12:00:00,2025-06-16T12:15:00,gpu-partition-app-container,gpu-partition-app-pod-0,gpu-partition-app,Job,gpu-partition-app,job,cv,quay.io/production/gpu-partition-app:latest,ip-255-255-255-255.ec2.internal,res-003,0.4,0.4,0.9,0.9,0.742,0.594,0.779,0.742,0.03,0.045,0.03,300000000,300000000,1000000000,1000000000,613753938,491003150,644441634,613753938,340402685,238281879,408483222,340402685,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7820.32,14523.44,11171.88
